id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon,new_lat,new_lon,new_province,lon_mclp,lat_mclp,province_mclp
4509.0,,Place du bicentenaire,,1000,Brussel,Bruxelles-brussel,"local, proximité pétanque",,,,"Place du bicentenaire, 1000 Brussel, Bruxelles-brussel",50.8427501,4.3515499,50.60588,4.27176,Provincie Waals-Brabant,4.66102,51.07193,Provincie Antwerpen
4510.0,,Boulevard d avroy,42.0,4000,Liège,Liège,rez de ch,,,,"Boulevard d avroy, 4000 Liège, Liège",50.6353953,5.5676214,51.241598,4.538748,Provincie Antwerpen,5.35064,50.58879,Provincie Luik
4511.0,,Spanjestraat ,181.0,8800,Roeselare,West-vlaanderen,"buiten, kant looppiste",,,,"Spanjestraat , 8800 Roeselare, West-vlaanderen",50.9460658,3.1385727,51.075617,2.60634,Provincie West-Vlaanderen,4.7516655,50.960055999999994,Provincie Vlaams-Brabant
4512.0,,Izegemseaardeweg ,30.0,8800,Roeselare,West-vlaanderen,"buiten, aan inkom sporthal",,,,"Izegemseaardeweg , 8800 Roeselare, West-vlaanderen",50.95847,3.15753,51.169314,4.263132499999999,Provincie Oost-Vlaanderen,3.0980725,51.025681,Provincie West-Vlaanderen
4514.0,,H. spilleboutdreef ,33.0,8800,Roeselare,West-vlaanderen,inkom cafetaria via zwembad,,,,"H. spilleboutdreef , 8800 Roeselare, West-vlaanderen",50.9375958,3.1236614,51.36516,4.758205,Provincie Antwerpen,5.522985,50.853055,Provincie Limburg
4516.0,,Rue de marbais ,37.0,1495,Villers-la-ville,Brabant wallon,"hall d entrée,rez",,,,"Rue de marbais , 1495 Villers-la-ville, Brabant wallon",50.5728433,4.5340424,50.071015,4.60641,Provincie Namen,5.57611,50.89544,Provincie Limburg
4517.0,,Rue haute ,11.0,6567,Merbes-le-château,Hainaut,salle de coupe dans la cour de l éco,,,,"Rue haute , 6567 Merbes-le-château, Hainaut",50.325652,4.1621073,50.508246666666665,4.368806666666667,Provincie Henegouwen,5.07837,50.2802,Provincie Namen
4518.0,,Rue neuve,75.0,6061,Montignies-sur-sambre,Hainaut,rez de l entrée club,,,,"Rue neuve, 6061 Montignies-sur-sambre, Hainaut",50.4101415,4.4560326,50.459024,4.360726,Provincie Henegouwen,4.32243,51.1125,Provincie Antwerpen
4519.0,,Rue de la trondeloire ,18.0,7536,Vaulxtournai),Hainaut,couloir des vest/sanita,,,,"Rue de la trondeloire , 7536 Vaulxtournai), Hainaut",50.5902687,3.4336468,50.726761,4.312087,Provincie Vlaams-Brabant,3.5332343333333336,50.96676933333333,Provincie Oost-Vlaanderen
4520.0,,Boulevard de l impératrice ,13.0,1000,Bruxelles,Bruxelles-brussel,3 étage-infirmerie,,,,"Boulevard de l impératrice , 1000 Bruxelles, Bruxelles-brussel",50.8466517,4.3568488,50.34552333333333,5.396466666666666,Provincie Luxemburg,3.566327,51.282218,Provincie Oost-Vlaanderen
4521.0,,Rue américaine ,101.0,1050,Bruxelles,Bruxelles-brussel,entrée magasin,,,,"Rue américaine , 1050 Bruxelles, Bruxelles-brussel",50.8221091,4.3627734,51.103355,5.7485,Provincie Limburg,4.65971,50.53618,Provincie Namen
4522.0,,Rue granbonpré ,11.0,1435,Mont-saint-guibert,Brabant wallon,1er étage,,,,"Rue granbonpré , 1435 Mont-saint-guibert, Brabant wallon",50.6613376,4.6412251,50.849183333333336,5.568266666666666,Provincie Limburg,6.28082,50.30152,Provincie Luik
4523.0,,Leo baekelandstraat,5.0,2950,Kapellen,Antwerpen,onthaal,,,,"Leo baekelandstraat, 2950 Kapellen, Antwerpen",51.2986377,4.4346834,50.954657,3.92932,Provincie Oost-Vlaanderen,4.435766666666667,51.21384666666667,Provincie Antwerpen
4524.0,,Heesterveldweg,14.0,3700,Tongeren,Limburg,glvl,,,,"Heesterveldweg, 3700 Tongeren, Limburg",50.7874541,5.5215624,49.707462500000005,5.72459,Provincie Luxemburg,5.01066,50.09868,Provincie Namen
4525.0,,Vlamingstraat,28.0,8560,Wevelgem,West-vlaanderen,"EHBO lokaal CUP,via bureau",,,,"Vlamingstraat, 8560 Wevelgem, West-vlaanderen",50.8132978,3.2118995,50.69126,4.6158,Provincie Waals-Brabant,5.20006,50.98795,Provincie Limburg
4526.0,,Chaussée de wavre ,2057.0,1160,Bruxelles,Bruxelles-brussel,piste d athlétisme,,,,"Chaussée de wavre , 1160 Bruxelles, Bruxelles-brussel",50.821486,4.4066304,50.58864333333334,5.348543333333334,Provincie Luik,4.718225,50.491415,Provincie Namen
4528.0,,Rue des amours ,5.0,6470,Sivry-rance,Hainaut,"rez sur le pignon du ""ClubHouse""",,,,"Rue des amours , 6470 Sivry-rance, Hainaut",50.1699509,4.1813855,50.61247625,3.39573125,Provincie Henegouwen,4.63503,50.70009,Provincie Waals-Brabant
4529.0,,Parklaan ,7.0,2610,Wilrijk,Antwerpen,"recepti, glvl",,,,"Parklaan , 2610 Wilrijk, Antwerpen",51.1696458,4.4276565,51.066619,3.1176982,Provincie West-Vlaanderen,4.79321,50.66551,Provincie Waals-Brabant
4530.0,,Rue d austerlitz,56.0,5580,Rochefort,Namur,"rez,endroit accessible par tou",,,,"Rue d austerlitz, 5580 Rochefort, Namur",50.1614122,5.2167176,50.685165,3.816845,Provincie Henegouwen,3.054133,50.92414,Provincie West-Vlaanderen
4531.0,,Rue fraiche ,1.0,4030,Chênée,Liège,"refectoire, rez de ch",,,,"Rue fraiche , 4030 Chênée, Liège",50.6188685,5.6171377,50.317505,5.555415,Provincie Luxemburg,4.276107,51.1852225,Provincie Oost-Vlaanderen
4532.0,,Rue des coudriers ,5.0,4031,Angleur,Liège,,,,,"Rue des coudriers , 4031 Angleur, Liège",50.6103884,5.5984051,50.71347,5.72371,Provincie Luik,4.1582,50.45385,Provincie Henegouwen
4533.0,,Rue de l ourthe,1.0,4020,Liège,Liège,rez de ch,,,,"Rue de l ourthe, 4020 Liège, Liège",50.6383958,5.5827102,50.63791,4.13378,Provincie Waals-Brabant,4.676358666666666,50.98883166666667,Provincie Vlaams-Brabant
4534.0,,Rue st isidore ,3.0,6900,Marche-en-famenne,Luxembourg,"1er étage,local production",,,,"Rue st isidore , 6900 Marche-en-famenne, Luxembourg",50.1965908,5.3051261,51.152566666666665,4.4718333333333335,Provincie Antwerpen,3.899456,51.081003499999994,Provincie Oost-Vlaanderen
4535.0,,Zeedijk,24.0,8380,Zeebrugge,West-vlaanderen,buitenzijde - dijk,,,,"Zeedijk, 8380 Zeebrugge, West-vlaanderen",51.3285343,3.1770898,51.211069,4.245928142857143,Provincie Oost-Vlaanderen,3.55725,50.57666,Provincie Henegouwen
4536.0,,Rue trieu kaisin ,134.0,6061,Montignies-lez-lens,Hainaut,labo bio mécanique local H03,,,,"Rue trieu kaisin , 6061 Montignies-lez-lens, Hainaut",50.4093926,4.4855338,50.92026027272727,4.425365727272728,Provincie Vlaams-Brabant,5.074954,50.858348,Provincie Vlaams-Brabant
4537.0,,Rue des postes,101.0,7090,Braine-le-comte,Hainaut,hall d entrée,,,,"Rue des postes, 7090 Braine-le-comte, Hainaut",50.6089089,4.1297028,50.9392725,4.2496295,Provincie Vlaams-Brabant,3.318235,51.061378,Provincie West-Vlaanderen
4538.0,,Rue de belle-vue ,32.0,7100,La,Hainaut,1° étag couloir près local 111,,,,"Rue de belle-vue , 7100 La, Hainaut",50.4721657,4.1891089,50.19933,6.159965,Provincie Luik,5.07121,51.08842,Provincie Antwerpen
4539.0,,Chaussée de binche ,159.0,7000,Mons,Hainaut,hall entrée HE2,,,,"Chaussée de binche , 7000 Mons, Hainaut",50.4518642,3.9809829,50.92564,5.61999,Provincie Limburg,4.43989,50.370450000000005,Provincie Henegouwen
4540.0,,Rue de bruxelles,,6220,Fleurus,Hainaut,"bureau prof, Local 08",,,,"Rue de bruxelles, 6220 Fleurus, Hainaut",50.4853002,4.5512877,51.22806,5.37071,Provincie Limburg,4.060112,50.858976,Provincie Oost-Vlaanderen
4541.0,,Rue de l hôpital ,27.0,6060,Gillycharleroi),Hainaut,hall rotonde auditoire,,,,"Rue de l hôpital , 6060 Gillycharleroi), Hainaut",50.4201274,4.4821288,50.82313454361111,4.3594583299666665,Brussels Hoofdstedelijk Gewest,2.9671322,51.1567606,Provincie West-Vlaanderen
4542.0,,Rue tour saint pierre,9.0,7900,Leuze-en-hainaut,Hainaut,hall entrée principale,,,,"Rue tour saint pierre, 7900 Leuze-en-hainaut, Hainaut",50.60058,3.621854,50.4380225,3.83267,Provincie Henegouwen,4.06915,50.32967,Provincie Henegouwen
4543.0,,Rue de l hocaille ,10.0,1348,Louvain-la-neuve,Brabant wallon,rez de ch Atrium,,,,"Rue de l hocaille , 1348 Louvain-la-neuve, Brabant wallon",50.670463,4.6075182,51.24060733333334,2.9387803333333333,Provincie West-Vlaanderen,5.54182,51.23275,Provincie Limburg
4544.0,,Quai des salines ,28.0,7500,Tournai,Hainaut,hall près du secrétariat,,,,"Quai des salines , 7500 Tournai, Hainaut",50.6109976,3.3859081,50.79415692114286,4.373920600957143,Brussels Hoofdstedelijk Gewest,4.239916666666667,50.456093333333335,Provincie Henegouwen
4545.0,,Jules bordetlaan,164.0,1140,Brussel,Bruxelles-brussel,3de verd/tussenhal 3 bedrijv,,,,"Jules bordetlaan, 1140 Brussel, Bruxelles-brussel",50.8719745,4.4166098,50.28097,5.1918,Provincie Namen,4.3597850000000005,51.034440000000004,Provincie Antwerpen
4546.0,,Raketstraat,40.0,1130,Brussel,Bruxelles-brussel,"ingang aan receptie, glvl",,,,"Raketstraat, 1130 Brussel, Bruxelles-brussel",50.8777224,4.4221934,51.137185,4.68207,Provincie Antwerpen,5.62431,49.5499,Provincie Luxemburg
4547.0,,Theodorstraat,108.0,1090,Brussel,Bruxelles-brussel,"glvl,achtermuur onthaal",,,,"Theodorstraat, 1090 Brussel, Bruxelles-brussel",50.8736375,4.3258021,51.14765666666667,4.575213333333333,Provincie Antwerpen,4.3427624553625,50.880509782125,Brussels Hoofdstedelijk Gewest
4549.0,,Rue général de gaulle,53.0,1310,La hulpe,Brabant wallon,entrée du bas du centre,,,,"Rue général de gaulle, 1310 La hulpe, Brabant wallon",50.7365084,4.4872726,50.33941,5.241015,Provincie Namen,3.422901,50.738595,Provincie Henegouwen
4550.0,,Rue de la place,2.0,5031,Gembloux,Namur,"rez, au fond du couloir",,,,"Rue de la place, 5031 Gembloux, Namur",50.5815692,4.7658442,51.28103,4.61876,Provincie Antwerpen,4.7386175,51.19193,Provincie Antwerpen
4551.0,,Chaussée de charleroi ,145.0,5030,Gembloux,Namur,,,,,"Chaussée de charleroi , 5030 Gembloux, Namur",50.5538446,4.6700068,50.92960733333334,3.3998173333333335,Provincie West-Vlaanderen,4.4784299999999995,51.112764999999996,Provincie Antwerpen
4552.0,,Rue fénique,41.0,7972,Quevaucamps,Hainaut,"club house,rez de ch",,,,"Rue fénique, 7972 Quevaucamps, Hainaut",50.5186636,3.6801487,50.6462075,5.57724,Provincie Luik,5.60004,49.66989,Provincie Luxemburg
4553.0,,Boulevard général descamp ,1.0,6500,Beaumont,Hainaut,"1° étage,sur palier",,,,"Boulevard général descamp , 6500 Beaumont, Hainaut",50.238447,4.2363828,50.8666300625,4.28369395065,Brussels Hoofdstedelijk Gewest,5.04317,50.40721,Provincie Namen
4554.0,Appareil fixe-Vast apparaat,Chaussée de l herbatte,85.0,1300,Wavre,Brabant wallon,Centre Sportif - Grez Doiceau,Oui-Ja,Non-Nee,,"Chaussée de l herbatte, 1300 Wavre, Brabant wallon",50.7234821,4.6176607,51.038184,5.295138,Provincie Limburg,4.62132,51.06789,Provincie Antwerpen
4555.0,,Chemin du meunier,40.0,1330,Rixensart,Brabant wallon,entrée par l arrière du bâtim,,,,"Chemin du meunier, 1330 Rixensart, Brabant wallon",50.7060918,4.534518,51.1304325,5.1761575,Provincie Antwerpen,4.366826812716667,50.786067960833336,Brussels Hoofdstedelijk Gewest
4556.0,,Av. charles schaller ,50.0,1160,Bruxelles,Bruxelles-brussel,"rez,couloir des vestiaire",,,,"Av. charles schaller , 1160 Bruxelles, Bruxelles-brussel",50.8085992,4.437537,50.899292375,4.48515725,Provincie Vlaams-Brabant,4.92239,51.07783,Provincie Antwerpen
4558.0,,Avenue edgard frankignoul ,2.0,1480,Saintes,Brabant wallon,atelier - magasin,,,,"Avenue edgard frankignoul , 1480 Saintes, Brabant wallon",50.70615,4.15817,50.04994,4.21616,Provincie Henegouwen,4.249639500000001,50.9102235,Provincie Vlaams-Brabant
4559.0,,Avenue edgard frankignoul,2.0,1480,Saintes,Brabant wallon,bureau,,,,"Avenue edgard frankignoul, 1480 Saintes, Brabant wallon",50.70615,4.15817,50.8815715,3.4645525,Provincie West-Vlaanderen,4.61075,50.58271,Provincie Waals-Brabant
4560.0,,Uitbreidingstraat,72.0,2600,Berchem,Antwerpen,inkomhall,,,,"Uitbreidingstraat, 2600 Berchem, Antwerpen",51.1967334,4.4294545,50.636688,5.321924,Provincie Luik,3.1370715000000002,50.9460075,Provincie West-Vlaanderen
4562.0,,Haachtsesteenweg ,1470.0,1130,Brussel,Bruxelles-brussel,toiletten H2,,,,"Haachtsesteenweg , 1130 Brussel, Bruxelles-brussel",50.8812591,4.4160117,50.983249,3.891718,Provincie Oost-Vlaanderen,4.57809,51.39046,Provincie Antwerpen
4563.0,,Haachtsesteenweg ,1470.0,1130,Brussel,Bruxelles-brussel,hoofdingang,,,,"Haachtsesteenweg , 1130 Brussel, Bruxelles-brussel",50.8812591,4.4160117,51.03131325,3.5560155,Provincie Oost-Vlaanderen,4.568083,50.847612,Provincie Vlaams-Brabant
4564.0,,Rue du faing,16.0,6810,Chiny,Luxembourg,"rez,hall d entrée côté cafétaria",,,,"Rue du faing, 6810 Chiny, Luxembourg",49.6898294,5.4027738,50.597815,3.754775,Provincie Henegouwen,5.275425,49.847750000000005,Provincie Luxemburg
4565.0,,Rue de moresnet ,157.0,4851,Gemmenich,Liège,"hall d entrée,en haut escalier",,,,"Rue de moresnet , 4851 Gemmenich, Liège",50.7385774,5.9889133,50.4537694117647,3.952037647058824,Provincie Henegouwen,4.288725,50.991734,Provincie Vlaams-Brabant
4566.0,,Rue de sauvian,1.0,6850,Paliseul,Luxembourg,dans le club house,,,,"Rue de sauvian, 6850 Paliseul, Luxembourg",49.9013733,5.1317246,51.093052,3.775955,Provincie Oost-Vlaanderen,2.655855,50.935357,Provincie West-Vlaanderen
4567.0,,Rue de la procession ,49.0,7780,Comines,Hainaut,piscine,,,,"Rue de la procession , 7780 Comines, Hainaut",50.7676503,2.9982216,50.987900384615386,5.057234461538462,Provincie Vlaams-Brabant,4.98112,50.57585,Provincie Namen
4569.0,,Avenue de l industrie,21.0,1420,Braine-l alleud,Brabant wallon,entrepot,,,,"Avenue de l industrie, 1420 Braine-l alleud, Brabant wallon",50.6891833,4.3318847,50.9855545,4.145952,Provincie Oost-Vlaanderen,5.39944,50.55092,Provincie Luik
4570.0,,Avenue de l industrie ,21.0,1420,Braine-l alleud,Brabant wallon,hall bureau,,,,"Avenue de l industrie , 1420 Braine-l alleud, Brabant wallon",50.6891833,4.3318847,51.03352475,3.8313805,Provincie Oost-Vlaanderen,4.236287000000001,51.1954895,Provincie Oost-Vlaanderen
4571.0,,Rue jules beresse ,20.0,7031,Villers-saint-ghislain,Hainaut,cafetaria,,,,"Rue jules beresse , 7031 Villers-saint-ghislain, Hainaut",50.4281828,4.0391384,51.027424333333336,4.139760666666667,Provincie Oost-Vlaanderen,5.61842,50.43972,Provincie Luik
4572.0,,Rue rene menada ,12.0,1320,Hamme-mille,Brabant wallon,vestiaires,,,,"Rue rene menada , 1320 Hamme-mille, Brabant wallon",50.779225,4.7103086,51.182215,5.531325000000001,Provincie Limburg,4.84321,50.27362,Provincie Namen
4573.0,,Parc artisanal de blegny,,4671,Barchon,Liège,hall accueil,,,,"Parc artisanal de blegny, 4671 Barchon, Liège",50.6580621,5.7025421,50.851198425312504,4.349741293181251,Brussels Hoofdstedelijk Gewest,5.80004,50.69317,Provincie Luik
4574.0,,Rue de merckhof ,110.0,4880,Aubel,Liège,hall accueil,,,,"Rue de merckhof , 4880 Aubel, Liège",50.7066691,5.8733377,50.7729105,3.4863920000000004,Provincie Oost-Vlaanderen,5.07273,51.46438,Provincie Antwerpen
4575.0,,Rue place d arenberg ,20.0,6200,Châtelineau,Hainaut,local direction,,,,"Rue place d arenberg , 6200 Châtelineau, Hainaut",50.4116619,4.5188726,51.11853,5.242532499999999,Provincie Limburg,5.255325,51.241605,Provincie Limburg
4576.0,,Rue du palais ,42.0,1030,Bruxelles,Bruxelles-brussel,hall accueil,,,,"Rue du palais , 1030 Bruxelles, Bruxelles-brussel",50.8659823,4.3661988,50.43190333333334,4.60495,Provincie Namen,4.807129,50.904047,Provincie Vlaams-Brabant
4577.0,,Minervastraat ,8.0,1930,Zaventem,Vlaams-brabant,hall accueil,,,,"Minervastraat , 1930 Zaventem, Vlaams-brabant",50.8796534,4.4517106,50.85612630828572,4.346166776842857,Brussels Hoofdstedelijk Gewest,3.968737,50.802069,Provincie Oost-Vlaanderen
4578.0,,Quai du halage3 ,3.0,4400,Flémalle,Liège,local des toilettes,,,,"Quai du halage3 , 4400 Flémalle, Liège",50.618506,5.509982,51.1973475,3.615658,Provincie Oost-Vlaanderen,5.68639,51.02388,Provincie Limburg
4579.0,,Rue de la digue,20.0,4400,Flémalle,Liège,entrepot,,,,"Rue de la digue, 4400 Flémalle, Liège",50.5943469,5.4736976,50.50856,5.56677,Provincie Luik,5.33185,50.05165,Provincie Luxemburg
4580.0,,Rue renory ,478.0,4031,Angleur,Liège,accueil,,,,"Rue renory , 4031 Angleur, Liège",50.6078268,5.5701979,51.237554,3.029238,Provincie West-Vlaanderen,4.33672165425,50.815904135,Brussels Hoofdstedelijk Gewest
4581.0,,Rue ernest solvay ,208.0,4000,Liège,Liège,accueil,,,,"Rue ernest solvay , 4000 Liège, Liège",50.6095385,5.5561344,50.616554,4.697676,Provincie Waals-Brabant,3.8235316666666668,50.80686933333333,Provincie Oost-Vlaanderen
4582.0,,Rue sart d avette,110.0,4400,Flémalle,Liège,accueil,,,,"Rue sart d avette, 4400 Flémalle, Liège",50.6070984,5.4171807,51.288406153846154,4.49118,Provincie Antwerpen,5.29665,51.12063,Provincie Limburg
4584.0,,Chaussée de liège ,1103.0,5101,Lives-sur-meuse,Namur,accueil,,,,"Chaussée de liège , 5101 Lives-sur-meuse, Namur",50.4676612,4.9263419,51.0467252,3.7110154,Provincie Oost-Vlaanderen,3.463738,51.092496,Provincie Oost-Vlaanderen
4585.0,,Rue des viaux,1.0,5100,Naninne,Namur,accueil,,,,"Rue des viaux, 5100 Naninne, Namur",50.4236804,4.9179141,50.4568,3.77583,Provincie Henegouwen,2.873997,50.921978,Provincie West-Vlaanderen
4586.0,,Rue noiret,6.0,5660,Couvin,Namur,accueil,,,,"Rue noiret, 5660 Couvin, Namur",50.043049,4.4600746,51.305842,4.19642,Provincie Oost-Vlaanderen,5.47992,49.78141,Provincie Luxemburg
4587.0,,Rue des templiers s/n ,,7080,Frameries,Hainaut,"rez,club house ROC",,,,"Rue des templiers s/n , 7080 Frameries, Hainaut",50.3996624,3.900249,50.7348555,3.970929,Provincie Vlaams-Brabant,5.37161,49.81482,Provincie Luxemburg
4588.0,,Stationsstraat z/nr  ,,9860,Scheldewindeke,Oost-vlaanderen,scheidsrechterlokaal,,,,"Stationsstraat z/nr  , 9860 Scheldewindeke, Oost-vlaanderen",50.9364236,3.777247,50.444045714285714,4.4093414285714285,Provincie Henegouwen,5.698143333333333,50.99014666666667,Provincie Limburg
4589.0,,Hanenstraat ,148.0,9255,Buggenhout,Oost-vlaanderen,"inkomhal,glvl",,,,"Hanenstraat , 9255 Buggenhout, Oost-vlaanderen",51.0112753,4.1922934,51.08643,5.44448,Provincie Limburg,3.4253833333333334,50.534953333333334,Provincie Henegouwen
4590.0,,De tyraslaan ,109.0,1120,Brussel,Bruxelles-brussel,onmiddellyk aan de inkombalie,,,,"De tyraslaan , 1120 Brussel, Bruxelles-brussel",50.9084235,4.3963537,50.6776175,3.30391,Provincie Henegouwen,3.52397,50.53392,Provincie Henegouwen
4593.0,,Rue du château ,27.0,1480,Clabecq,Brabant wallon,,,,,"Rue du château , 1480 Clabecq, Brabant wallon",50.6860968,4.223364,49.73996,5.71805,Provincie Luxemburg,4.12886,50.66697,Provincie Waals-Brabant
4594.0,,A. algoetstraat ,77.0,1750,Sint-kwintens-lennik,Vlaams-brabant,"buitengevel sporthal,ingang",,,,"A. algoetstraat , 1750 Sint-kwintens-lennik, Vlaams-brabant",50.8069493,4.1605503,50.85028133333333,3.092588666666667,Provincie West-Vlaanderen,3.9240215,50.717942,Provincie Vlaams-Brabant
4595.0,,Vesten ,90.0,9120,Beveren-waas,Oost-vlaanderen,showroom,,,,"Vesten , 9120 Beveren-waas, Oost-vlaanderen",51.2169871,4.2688034,50.63107,5.644270000000001,Provincie Luik,3.70458,50.34586,Provincie Henegouwen
4597.0,,Valkestraat ,18.0,8620,Nieuwpoort,West-vlaanderen,ingang De City,,,,"Valkestraat , 8620 Nieuwpoort, West-vlaanderen",51.1334395,2.7511545,50.37052666666667,4.68846,Provincie Namen,4.609590000000001,50.477720000000005,Provincie Namen
4598.0,,Elf juliwijk,6.0,8620,Nieuwpoort,West-vlaanderen,kinderboerderij,,,,"Elf juliwijk, 8620 Nieuwpoort, West-vlaanderen",51.13539,2.73936,51.215235,3.593994,Provincie Oost-Vlaanderen,5.301105,50.94846,Provincie Limburg
4599.0,,Rue jean kurtz,64.0,4801,Stembert,Liège,étage O-couloir vers pistes,,,,"Rue jean kurtz, 4801 Stembert, Liège",50.5801945,5.8918242,50.419585999999995,4.77264,Provincie Namen,5.74349,50.72495,Provincie Luik
4600.0,,Rue du tonnelet ,76.0,4900,Spa,Liège,étage AO,,,,"Rue du tonnelet , 4900 Spa, Liège",50.4918451,5.8845171,50.4839,3.74717,Provincie Henegouwen,4.27288,50.671665000000004,Provincie Waals-Brabant
4601.0,,Rue traverse ,9.0,4980,Trois-ponts,Liège,niveau O,,,,"Rue traverse , 4980 Trois-ponts, Liège",50.3717695,5.8687705,50.697255,5.306825,Provincie Luik,5.8823,50.67631,Provincie Luik
4602.0,,Rue adolphe bastin,7.0,4900,Spa,Liège,réfectoire sous-sol,,,,"Rue adolphe bastin, 4900 Spa, Liège",50.4910234,5.8586316,50.9591826,3.7021142,Provincie Oost-Vlaanderen,4.3684899999999995,51.140435,Provincie Antwerpen
4603.0,,Rue alphonse collette ,25.0,4910,Theux,Liège,"rez de ch,buvette",,,,"Rue alphonse collette , 4910 Theux, Liège",50.5567674,5.8991728,50.807206111111114,4.947130444444444,Provincie Vlaams-Brabant,4.109307,50.849407,Provincie Vlaams-Brabant
4604.0,,Rue st médard,1.0,6560,Solre-sur-sambre,Hainaut,au sous-sol,,,,"Rue st médard, 6560 Solre-sur-sambre, Hainaut",50.3090083,4.1519023,50.33772333333334,4.22404,Provincie Henegouwen,4.305103,50.936574,Provincie Vlaams-Brabant
4605.0,,Rue j.b. stouffs ,12.0,1332,Genval,Brabant wallon,"rez de ch,salle de réunion",,,,"Rue j.b. stouffs , 1332 Genval, Brabant wallon",50.714688,4.4984488,51.227822227272725,2.909617590909091,Provincie West-Vlaanderen,4.2946855,50.722375,Provincie Vlaams-Brabant
4606.0,Appareil fixe-Vast apparaat,Rue de rixensart ,,1332,Genval	,Brabant wallon,Anciennes papeteries ,Non-Nee,Non-Nee,,"Rue de rixensart , 1332 Genval	, Brabant wallon",50.7225698,4.5151181,49.61385,5.823863333333334,Provincie Luxemburg,3.61662,50.63964,Provincie Henegouwen
4607.0,,Kasteeldreef ,61.0,2900,Schoten,Antwerpen,"park,ingang resto De Riddershoeve",,,,"Kasteeldreef , 2900 Schoten, Antwerpen",51.2477406,4.4921443,50.61864,4.51648,Provincie Waals-Brabant,4.412,51.274894,Provincie Antwerpen
4608.0,,Rue lütticher,65.0,4721,Neu-moresnet,Liège,appretur atelier,,,,"Rue lütticher, 4721 Neu-moresnet, Liège",50.7142625,6.0137127,50.72832,3.64473,Provincie Henegouwen,4.122585000000001,51.0913435,Provincie Oost-Vlaanderen
4609.0,,Spiegel,15.0,9860,Oosterzele,Oost-vlaanderen,"1ste verd,rechtover trappenhal",,,,"Spiegel, 9860 Oosterzele, Oost-vlaanderen",50.9429704,3.7877886,50.608015,5.482881666666667,Provincie Luik,4.17164,50.37839,Provincie Henegouwen
4612.0,,Chaussée de nivelle ,37.0,6041,Gosselies,Hainaut,,,,,"Chaussée de nivelle , 6041 Gosselies, Hainaut",50.4739775,4.4296891,49.85992,5.15936,Provincie Luxemburg,4.918515,51.109094999999996,Provincie Antwerpen
4613.0,,Rue des français,147.0,6020,Dampremy,Hainaut,hall d entrée,,,,"Rue des français, 6020 Dampremy, Hainaut",50.4222877,4.4376722,50.5762675,4.5269975,Provincie Waals-Brabant,2.810356,50.954677,Provincie West-Vlaanderen
4614.0,,Rue des couturelles,2.0,6044,Roux,Hainaut,"1° étage, hall d entrée",,,,"Rue des couturelles, 6044 Roux, Hainaut",50.4478882,4.3891838,51.202115,4.010792,Provincie Oost-Vlaanderen,5.31948,50.653040000000004,Provincie Luik
4615.0,,Place albert 1er,38.0,6030,Marchienne-au-pont,Hainaut,local des maitres nageurs,,,,"Place albert 1er, 6030 Marchienne-au-pont, Hainaut",50.4009791,4.4803203,50.945518285714286,4.750860285714285,Provincie Vlaams-Brabant,4.37302,51.30196,Provincie Antwerpen
4616.0,,Place albert 1er,38.0,6030,Marchienne-au-pont,Hainaut,à l étage à l entrée sall omni,,,,"Place albert 1er, 6030 Marchienne-au-pont, Hainaut",50.4009791,4.4803203,50.86275075636364,4.3474468278545455,Brussels Hoofdstedelijk Gewest,4.467446666666667,51.172853333333336,Provincie Antwerpen
4617.0,,Place jules destrée,15.0,6060,Gillycharleroi),Hainaut,"rez de ch,salle omnisport",,,,"Place jules destrée, 6060 Gillycharleroi), Hainaut",50.4313529,4.5197116,50.71135666666667,6.08967,Provincie Luik,5.31916,50.83457,Provincie Limburg
4618.0,,Place jules destrée ,15.0,6060,Gillycharleroi),Hainaut,à l entrée sol bord piscine,,,,"Place jules destrée , 6060 Gillycharleroi), Hainaut",50.4313529,4.5197116,51.027925,5.3568575,Provincie Limburg,3.7288825,51.048120499999996,Provincie Oost-Vlaanderen
4619.0,,Rue du fort,80.0,6000,Charleroi,Hainaut,"salle de gym, rez de ch",,,,"Rue du fort, 6000 Charleroi, Hainaut",50.4167506,4.4439452,51.205919,3.965282,Provincie Oost-Vlaanderen,5.012275,51.37597,Provincie Antwerpen
4620.0,,Rue du poirie ,226.0,6061,Montignies-sur-sambre,Hainaut,"piscine,local des maitres-nageu",,,,"Rue du poirie , 6061 Montignies-sur-sambre, Hainaut",50.407649,4.4653163,50.71292,4.57674,Provincie Waals-Brabant,3.727939375,51.056214125,Provincie Oost-Vlaanderen
4621.0,,Rue du poirie ,226.0,6061,Montignies-sur-sambre,Hainaut,DOJO,,,,"Rue du poirie , 6061 Montignies-sur-sambre, Hainaut",50.407649,4.4653163,50.45108714285714,4.889551428571428,Provincie Namen,3.7523299999999997,50.403716,Provincie Henegouwen
4622.0,,Rue du poirie ,226.0,6061,Montignies-sur-sambre,Hainaut,"salle omnisport,à gauche l entr",,,,"Rue du poirie , 6061 Montignies-sur-sambre, Hainaut",50.407649,4.4653163,50.994147,5.029805,Provincie Vlaams-Brabant,3.396507,50.912212,Provincie West-Vlaanderen
