id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon,new_lat,new_lon,new_province
1569.0,,Rue du cerf ,375.0,1070,Bruxelles,Bruxelles-brussel,,Y,,,"Rue du cerf , 1070 Bruxelles, Bruxelles-brussel",50.8210539,4.3145093,50.72806533333333,4.305681666666667,Provincie Vlaams-Brabant
1570.0,,Rue médori,70.0,1020,Bruxelles,Bruxelles-brussel,,Y,,,"Rue médori, 1020 Bruxelles, Bruxelles-brussel",50.8842701,4.3509028,50.46351,3.7780675,Provincie Henegouwen
1571.0,,Franscontinentaalweg,12.0,2030,Antwerpen,Antwerpen,,,,,"Franscontinentaalweg, 2030 Antwerpen, Antwerpen",51.2734186,4.3998061,50.70609,5.40579,Provincie Luik
1572.0,,Transcontinentaalweg,10.0,2030,Antwerpen,Antwerpen,,,,,"Transcontinentaalweg, 2030 Antwerpen, Antwerpen",51.2734186,4.3998061,50.964643,4.373814,Provincie Vlaams-Brabant
1573.0,,Steenpoort,5.0,8500,Kortrijk,West-vlaanderen,,,,,"Steenpoort, 8500 Kortrijk, West-vlaanderen",50.8271486,3.2696789,51.165243,4.305237,Provincie Oost-Vlaanderen
1574.0,,Mechelsesteenweg,120.0,2860,Sint-katelijne-waver,Antwerpen,,Y,,,"Mechelsesteenweg, 2860 Sint-katelijne-waver, Antwerpen",51.0523262,4.5200552,50.02135,4.18702,Provincie Henegouwen
1575.0,,Nieuwe weg 1 haven,1053.0,2070,Zwijndrecht,Antwerpen,,N,,,"Nieuwe weg 1 haven, 2070 Zwijndrecht, Antwerpen",51.2433477,4.3253167,50.28194,5.92575,Provincie Luxemburg
1576.0,,"Quart.village4, clos mercator",12.0,4000,Liège,Liège,,Y,,,"Quart.village4, clos mercator, 4000 Liège, Liège",50.5866134,5.56566,50.784612,3.167481,Provincie West-Vlaanderen
1577.0,,J. van rijswijcklaan,191.0,2020,Antwerpen,Antwerpen,,Y,,,"J. van rijswijcklaan, 2020 Antwerpen, Antwerpen",51.1914713,4.3987843,50.53432,4.91491,Provincie Namen
1578.0,,Maaltekouter,1.0,9051,Gent,Oost-vlaanderen,,Y,,,"Maaltekouter, 9051 Gent, Oost-vlaanderen",51.0263383,3.6891299,50.7932484545,4.3251877059499995,Brussels Hoofdstedelijk Gewest
1579.0,,Sportweg,8.0,3560,Lummen,Limburg,,,,,"Sportweg, 3560 Lummen, Limburg",50.9918597,5.1894924,51.154508,4.1368,Provincie Oost-Vlaanderen
1580.0,,Schaarbeeklei,499.0,1800,Vilvoorde,Vlaams-brabant,,,,,"Schaarbeeklei, 1800 Vilvoorde, Vlaams-brabant",50.916267,4.4223857,50.94806,5.10866,Provincie Limburg
1581.0,,Schaarbeeklei,199.0,1800,Vilvoorde,Vlaams-brabant,,,,,"Schaarbeeklei, 1800 Vilvoorde, Vlaams-brabant",50.916267,4.4223857,50.6124,5.09799,Provincie Luik
1582.0,,Jules bordet parc i zone c ,,7180,Seneffe,Hainaut,,Y,,,"Jules bordet parc i zone c , 7180 Seneffe, Hainaut",50.5086961,4.2622881,50.3233,5.18466,Provincie Namen
1584.0,,"Rue jules bordet park i, zone c",,7180,Seneffe,Hainaut,,Y,,,"Rue jules bordet park i, zone c, 7180 Seneffe, Hainaut",50.5086961,4.2622881,50.989235,4.676652499999999,Provincie Vlaams-Brabant
1585.0,,"Rue jules bordet, parc i zone c",,7180,Seneffe,Hainaut,,Y,,,"Rue jules bordet, parc i zone c, 7180 Seneffe, Hainaut",50.5086961,4.2622881,50.793354,3.191779,Provincie West-Vlaanderen
1586.0,,"Rue jules bordet, parc i zone c",,7180,Seneffe,Hainaut,,Y,,,"Rue jules bordet, parc i zone c, 7180 Seneffe, Hainaut",50.5086961,4.2622881,50.5808,4.81885,Provincie Namen
1587.0,,"Rue jules bordet, parc i, zone c",,7180,Seneffe,Hainaut,,Y,,,"Rue jules bordet, parc i, zone c, 7180 Seneffe, Hainaut",50.5086961,4.2622881,51.229194,3.190214,Provincie West-Vlaanderen
1588.0,,Esplanade,1.0,1020,Brussel,Bruxelles-brussel,,Y,,,"Esplanade, 1020 Brussel, Bruxelles-brussel",50.9001607,4.3429061,51.0406445,4.1026240000000005,Provincie Oost-Vlaanderen
1589.0,,Lodderstraat,16.0,2880,Bornem,Antwerpen,,,,,"Lodderstraat, 2880 Bornem, Antwerpen",51.087019,4.2759921,49.91915,5.37525,Provincie Luxemburg
1590.0,,Donckstraat,116.0,9200,Dendermonde,Oost-vlaanderen,,,,,"Donckstraat, 9200 Dendermonde, Oost-vlaanderen",51.0343123,4.0875116,51.259919499999995,3.7193595,Provincie Oost-Vlaanderen
1592.0,,Kouterveldstraat,20.0,1831,Diegem,Vlaams-brabant,,N,,,"Kouterveldstraat, 1831 Diegem, Vlaams-brabant",50.8843881,4.4522539,51.3502,4.6758,Provincie Antwerpen
1593.0,,Chée charlemagne,9.0,6464,Baileux,Hainaut,,,,,"Chée charlemagne, 6464 Baileux, Hainaut",50.0384252,4.3908865,50.69733,4.40253,Provincie Waals-Brabant
1594.0,,Chée maïeur habils,177.0,1430,Bierghes,Brabant wallon,,,,,"Chée maïeur habils, 1430 Bierghes, Brabant wallon",50.6929818,4.1103569,50.974056,4.065625,Provincie Oost-Vlaanderen
1595.0,,Chée de mons à gand ,,7860,Lessines,Hainaut,,,,,"Chée de mons à gand , 7860 Lessines, Hainaut",50.7161696,3.8510992,50.83963,5.4312450000000005,Provincie Limburg
1596.0,,Chée gabrielle richet,193.0,7860,Lessines,Hainaut,,,,,"Chée gabrielle richet, 7860 Lessines, Hainaut",50.700669,3.8469638,50.79669466666667,3.1184776666666667,Provincie West-Vlaanderen
1597.0,,Rue de chênée,53.0,4031,Angleur,Liège,,Y,,,"Rue de chênée, 4031 Angleur, Liège",50.6113149,5.6043475,50.87086925,4.451358,Provincie Vlaams-Brabant
1607.0,,Avenue du bourget,44.0,1130,Bruxelles,Bruxelles-brussel,,,,,"Avenue du bourget, 1130 Bruxelles, Bruxelles-brussel",50.8774072,4.4239701,51.20685,5.13662,Provincie Antwerpen
1609.0,,Avenue ariane,16.0,1200,Bruxelles,Bruxelles-brussel,,,,,"Avenue ariane, 1200 Bruxelles, Bruxelles-brussel",50.85818,4.43229,49.60416,5.81163,Provincie Luxemburg
1610.0,,Bld maurice herbette,,1070,Bruxelles,Bruxelles-brussel,,,,,"Bld maurice herbette, 1070 Bruxelles, Bruxelles-brussel",50.8438865,4.3095498,50.944029,3.399264,Provincie West-Vlaanderen
1611.0,,Rue du moulin a papier,55.0,1160,Bruxelles,Bruxelles-brussel,,,,,"Rue du moulin a papier, 1160 Bruxelles, Bruxelles-brussel",50.8092948,4.4302408,51.17333466666667,2.8741693333333336,Provincie West-Vlaanderen
1612.0,,Rue cote d or,68.0,4000,Liège,Liège,,,,,"Rue cote d or, 4000 Liège, Liège",50.611769,5.5626602,50.92152900000001,4.0631995,Provincie Oost-Vlaanderen
1613.0,,Rue de hermée,195.0,4040,Herstal,Liège,,Y,,,"Rue de hermée, 4040 Herstal, Liège",50.6934624,5.6276423,51.32136,5.08988,Provincie Antwerpen
1617.0,,Rue du moulin,320.0,4020,Liège,Liège,,,,,"Rue du moulin, 4020 Liège, Liège",50.6425167,5.6016007,51.044355,4.2092,Provincie Antwerpen
1618.0,,Avenue eugène plasky,144.0,1030,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue eugène plasky, 1030 Bruxelles, Bruxelles-brussel",50.8512856,4.3964591,50.68117,4.33977,Provincie Waals-Brabant
1620.0,,Rue melville wilson,1.0,5330,Assesse,Namur,,,,,"Rue melville wilson, 5330 Assesse, Namur",50.3670316,5.0446054,49.71408,5.17242,Provincie Luxemburg
1622.0,,Blvd du souverain,165.0,1160,Bruxelles,Bruxelles-brussel,,,,,"Blvd du souverain, 1160 Bruxelles, Bruxelles-brussel",50.8132988,4.426756,51.275108333333336,3.228350333333333,Provincie West-Vlaanderen
1623.0,,Chaussée de mons,1425.0,1070,Bruxelles,Bruxelles-brussel,,,,,"Chaussée de mons, 1070 Bruxelles, Bruxelles-brussel",50.7768841,4.2702265,50.703415,3.365305,Provincie Henegouwen
1624.0,,Blvd. de la 2ième armée brittanique ,625.0,1190,Bruxelles,Bruxelles-brussel,,,,,"Blvd. de la 2ième armée brittanique , 1190 Bruxelles, Bruxelles-brussel",50.8125885,4.3218906,51.331361,3.182972,Provincie West-Vlaanderen
1625.0,,Rue de la loi ,44.0,1040,Bruxelles,Bruxelles-brussel,,,,,"Rue de la loi , 1040 Bruxelles, Bruxelles-brussel",50.8436372,4.377997,50.927079,3.158329,Provincie West-Vlaanderen
1626.0,,Rue de la loi ,44.0,1040,Bruxelles,Bruxelles-brussel,,,,,"Rue de la loi , 1040 Bruxelles, Bruxelles-brussel",50.8436372,4.377997,51.195375,4.4238,Provincie Antwerpen
1627.0,,Torhoutstraat ,42.0,8810,Lichtervelde,West-vlaanderen,,,,,"Torhoutstraat , 8810 Lichtervelde, West-vlaanderen",51.0393195,3.1291367,50.55012,3.90266,Provincie Henegouwen
1628.0,,Dr. roelenslaan,2.0,8810,Lichtervelde,West-vlaanderen,,Y,,,"Dr. roelenslaan, 8810 Lichtervelde, West-vlaanderen",51.0258811,3.1330444,50.57094,5.791130000000001,Provincie Luik
1629.0,,Eugène plaskylaan ,144.0,1030,Bruxelles,Bruxelles-brussel,,,,,"Eugène plaskylaan , 1030 Bruxelles, Bruxelles-brussel",50.8512856,4.3964591,50.02385,4.85943,Provincie Namen
1630.0,,Wommelgemsesteenweg,18.0,2110,Wijnegem,Antwerpen,,,,,"Wommelgemsesteenweg, 2110 Wijnegem, Antwerpen",51.2242812,4.5219031,50.60585,5.85658,Provincie Luik
1631.0,,Wetstraat,44.0,1040,Brussel,Bruxelles-brussel,,Y,,,"Wetstraat, 1040 Brussel, Bruxelles-brussel",50.8436372,4.377997,50.1604,5.26459,Provincie Namen
1632.0,,Wetstraat,44.0,1040,Brussel,Bruxelles-brussel,,Y,,,"Wetstraat, 1040 Brussel, Bruxelles-brussel",50.8436372,4.377997,50.43905,3.85401,Provincie Henegouwen
1633.0,,Brits tweedelegerlaan,625.0,1190,Brussel,Bruxelles-brussel,,,,,"Brits tweedelegerlaan, 1190 Brussel, Bruxelles-brussel",50.8148888,4.3188529,50.7030525,5.651355,Provincie Luik
1634.0,,Zandstraat,15.0,8810,Lichtervelde,West-vlaanderen,,Y,,,"Zandstraat, 8810 Lichtervelde, West-vlaanderen",51.0290389,3.1355134,51.024806,3.130403,Provincie West-Vlaanderen
1635.0,,Golden hopestraat,15.0,1620,Drogenbos,Vlaams-brabant,,,,,"Golden hopestraat, 1620 Drogenbos, Vlaams-brabant",50.7976744,4.2924819,50.59755,4.327795,Provincie Waals-Brabant
1636.0,,Derbystraat-maaltecenter ,,9051,Sint-denijs-westrem,Oost-vlaanderen,,,,,"Derbystraat-maaltecenter , 9051 Sint-denijs-westrem, Oost-vlaanderen",51.02347779999999,3.6988929,50.28734,6.08599,Provincie Luik
1637.0,,E. van dorenlaan,144.0,3600,Genk,Limburg,,,,,"E. van dorenlaan, 3600 Genk, Limburg",50.9889593,5.5090462,50.28531,5.78436,Provincie Luik
1638.0,,Europalaan,27.0,3600,Genk,Limburg,,,,,"Europalaan, 3600 Genk, Limburg",50.9775476,5.5476214,50.9411375,4.9086725,Provincie Vlaams-Brabant
1639.0,,Route de charlemagne,9.0,6464,Baileux,Hainaut,,,,,"Route de charlemagne, 6464 Baileux, Hainaut",50.02871,4.37605,51.179066,4.231154,Provincie Oost-Vlaanderen
1640.0,,Rue maurice brosius,47.0,5020,Flawinne,Namur,,Y,,,"Rue maurice brosius, 5020 Flawinne, Namur",50.45738,4.81096,50.57239,3.56411,Provincie Henegouwen
1641.0,,Rue maurice brosius,47.0,5020,Flawinne,Namur,,Y,,,"Rue maurice brosius, 5020 Flawinne, Namur",50.45738,4.81096,50.587045,5.895415,Provincie Luik
1642.0,,Rue de villers,338.0,6010,Couillet,Hainaut,,,,,"Rue de villers, 6010 Couillet, Hainaut",50.381657,4.4820142,50.7378075,4.5044065,Provincie Vlaams-Brabant
1643.0,,Allée hof ter vleesdreef,1.0,1070,Bruxelles,Bruxelles-brussel,,Y,,,"Allée hof ter vleesdreef, 1070 Bruxelles, Bruxelles-brussel",50.8476424,4.3571696,50.59027,3.4164649999999996,Provincie Henegouwen
1644.0,,Allée hof ter vleesdreef,1.0,1070,Bruxelles,Bruxelles-brussel,,,,,"Allée hof ter vleesdreef, 1070 Bruxelles, Bruxelles-brussel",50.8476424,4.3571696,51.324865,4.95346,Provincie Antwerpen
1646.0,,Visbeekstraat,,2300,Turnhout,Antwerpen,,,,,"Visbeekstraat, 2300 Turnhout, Antwerpen",51.3061876,4.911191,49.85944,5.38088,Provincie Luxemburg
1647.0,,Rue des charbonnages,95.0,4420,Saint-nicolas,Liège,,N,,,"Rue des charbonnages, 4420 Saint-nicolas, Liège",50.6442321,5.5296339,51.156425,5.38323,Provincie Limburg
1648.0,,Rue des sablières,1.0,7522,Blandain,Hainaut,,,,,"Rue des sablières, 7522 Blandain, Hainaut",50.6220522,3.3271501,51.346955,4.39964,Provincie Antwerpen
1649.0,,Victor dumonlaan ,28.0,2830,Willebroek,Antwerpen,,N,,,"Victor dumonlaan , 2830 Willebroek, Antwerpen",51.074133,4.3647749,50.33654333333333,4.303063333333333,Provincie Henegouwen
1650.0,,Kern,18.0,2610,Wilrijk,Antwerpen,,Y,,,"Kern, 2610 Wilrijk, Antwerpen",51.1710915,4.3938391,49.84031,5.00444,Provincie Luxemburg
1651.0,,Bist,1.0,2610,Wilrijk,Antwerpen,,Y,,,"Bist, 2610 Wilrijk, Antwerpen",51.1701721,4.3934728,50.994785,4.267735,Provincie Vlaams-Brabant
1652.0,,Sportvelweg,6.0,3190,Boortmeerbeek,Vlaams-brabant,,,,,"Sportvelweg, 3190 Boortmeerbeek, Vlaams-brabant",50.98033969999999,4.5744373,50.63203,5.73494,Provincie Luik
1653.0,,Rue dante,75.0,1070,Bruxelles,Bruxelles-brussel,,,,,"Rue dante, 1070 Bruxelles, Bruxelles-brussel",50.8326256,4.319175,50.591276666666666,5.534303333333333,Provincie Luik
1654.0,,Kapellestraat,75.0,9940,Evergem,Oost-vlaanderen,,,,,"Kapellestraat, 9940 Evergem, Oost-vlaanderen",51.1122174,3.7106069,50.866167,3.639574,Provincie Oost-Vlaanderen
1655.0,,P. verhaertstraat,7.0,2250,Olen,Antwerpen,,,,,"P. verhaertstraat, 2250 Olen, Antwerpen",51.1682362,4.9037727,50.786532,4.267272,Provincie Vlaams-Brabant
1657.0,,Rue de france,,1060,Bruxelles,Bruxelles-brussel,,,,,"Rue de france, 1060 Bruxelles, Bruxelles-brussel",50.8333032,4.3309125,51.26001,4.44976,Provincie Antwerpen
1658.0,,Rue des alexiens,45.0,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Rue des alexiens, 1000 Bruxelles, Bruxelles-brussel",50.8430027,4.3506915,51.0724395,3.6808485,Provincie Oost-Vlaanderen
1661.0,,Iepersestraat,,8890,Moorslede,West-vlaanderen,,Y,,,"Iepersestraat, 8890 Moorslede, West-vlaanderen",50.8836956,3.0468102,51.042006666666666,3.393802333333334,Provincie West-Vlaanderen
1662.0,,Pater lievensstraat,20.0,8890,Moorslede,West-vlaanderen,,Y,,,"Pater lievensstraat, 8890 Moorslede, West-vlaanderen",50.8923413,3.0659291,49.537795,5.489695,Provincie Luxemburg
1663.0,,Route de marche,144.0,6600,Bastogne,Luxembourg,,,,,"Route de marche, 6600 Bastogne, Luxembourg",50.0020799,5.7017741,51.11028,5.0023,Provincie Antwerpen
1664.0,,Rue . delperdange,,6600,Bastogne,Luxembourg,,,,,"Rue . delperdange, 6600 Bastogne, Luxembourg",50.0074976,5.774639,50.82086,4.339015,Brussels Hoofdstedelijk Gewest
1665.0,,Rue g. delperdange ,,6600,Bastogne,Luxembourg,,,,,"Rue g. delperdange , 6600 Bastogne, Luxembourg",50.0074976,5.774639,50.871955,4.754677,Provincie Vlaams-Brabant
1666.0,,Rue rey-ainé,16.0,7090,Braine-le-comte,Hainaut,,,,,"Rue rey-ainé, 7090 Braine-le-comte, Hainaut",50.60848,4.1396,50.37974,4.45295,Provincie Henegouwen
1667.0,,Place sainte gudule,19.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Place sainte gudule, 1000 Bruxelles, Bruxelles-brussel",50.8474504,4.3596382,50.94578,5.66596,Provincie Limburg
1668.0,,Place sainte gudule,14.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Place sainte gudule, 1000 Bruxelles, Bruxelles-brussel",50.8474504,4.3596382,51.34919,4.81051,Provincie Antwerpen
1669.0,,Rue de campinaire,66.0,6250,Pont-de-loup,Hainaut,,,,,"Rue de campinaire, 6250 Pont-de-loup, Hainaut",50.4129869,4.5429565,50.930684,3.720858,Provincie Oost-Vlaanderen
1672.0,,Rue beau site,25.0,4400,Flémalle-haute,Liège,,,,,"Rue beau site, 4400 Flémalle-haute, Liège",50.5976029,5.446865,50.871657,4.624555,Provincie Vlaams-Brabant
1674.0,,Sportstraat,5.0,9860,Oosterzele,Oost-vlaanderen,,Y,,,"Sportstraat, 9860 Oosterzele, Oost-vlaanderen",50.9413195,3.7934447,50.32135,4.21414,Provincie Henegouwen
1675.0,,Technologiepark,38.0,9000,Gent,Oost-vlaanderen,,,,,"Technologiepark, 9000 Gent, Oost-vlaanderen",51.0100414,3.7097105,50.57055,3.65034,Provincie Henegouwen
1676.0,,Rue de la chavée ,57.0,5660,Frasnes,Namur,,,,,"Rue de la chavée , 5660 Frasnes, Namur",50.0829775,4.5014117,51.0072,5.22098,Provincie Limburg
1677.0,,Place st. jacques,11.0,4000,Liège,Liège,,N,,,"Place st. jacques, 4000 Liège, Liège",50.6377138,5.5699169,51.20017,4.47586,Provincie Antwerpen
1679.0,,Rue de louveigné,,4140,Sprimont,Liège,,,,,"Rue de louveigné, 4140 Sprimont, Liège",50.5085289,5.6820996,50.63715,4.67512,Provincie Waals-Brabant
1680.0,,Baal,25.0,3980,Tessenderlo,Limburg,,Y,,,"Baal, 3980 Tessenderlo, Limburg",51.0772006,5.0683705,50.34458,4.85498,Provincie Namen
1681.0,,Rue de l ourthe,1.0,4020,Liège,Liège,,,,,"Rue de l ourthe, 4020 Liège, Liège",50.6383958,5.5827102,50.5343,4.45385,Provincie Henegouwen
1682.0,,Kwadestraat,,8800,Roeselare,West-vlaanderen,,Y,,,"Kwadestraat, 8800 Roeselare, West-vlaanderen",50.9177661,3.1712048,51.134663,3.861481,Provincie Oost-Vlaanderen
1683.0,,Rue du coucou,8.0,7640,Antoing,Hainaut,,,,,"Rue du coucou, 7640 Antoing, Hainaut",50.5779557,3.4435891,51.18196,4.551985,Provincie Antwerpen
1684.0,,Rue du coucou,8.0,7640,Antoing,Hainaut,,,,,"Rue du coucou, 7640 Antoing, Hainaut",50.5779557,3.4435891,51.07147,4.83924,Provincie Antwerpen
1685.0,,Uitbreidingsstraat,3.0,2600,Berchem,Antwerpen,,,,,"Uitbreidingsstraat, 2600 Berchem, Antwerpen",51.1967334,4.4294545,51.118885,5.241244999999999,Provincie Limburg
1686.0,,Erembodegem-dorp,86.0,9320,Erembodegem,Oost-vlaanderen,,,,,"Erembodegem-dorp, 9320 Erembodegem, Oost-vlaanderen",50.9196436,4.0582551,50.763401,3.836329,Provincie Oost-Vlaanderen
1687.0,,Erembodegem-dorp,86.0,9320,Erembodegem,Oost-vlaanderen,,,,,"Erembodegem-dorp, 9320 Erembodegem, Oost-vlaanderen",50.9196436,4.0582551,50.50094,4.0086,Provincie Henegouwen
1688.0,,Avenue mounier,51.0,1200,Bruxelles,Bruxelles-brussel,,,,,"Avenue mounier, 1200 Bruxelles, Bruxelles-brussel",50.8507765,4.4537123,51.01295666666667,5.2835833333333335,Provincie Limburg
1689.0,,Voldersstraat,24.0,9000,Gent,Oost-vlaanderen,,Y,,,"Voldersstraat, 9000 Gent, Oost-vlaanderen",51.0522232,3.7229174,50.67697,3.303165,Provincie Henegouwen
1690.0,,Schaliënhoevedreef,201.0,2800,Mechelen,Antwerpen,,,,,"Schaliënhoevedreef, 2800 Mechelen, Antwerpen",51.0547538,4.4600227,50.18781,4.63298,Provincie Namen
1691.0,,Chaussée de waterloo,182.0,5002,Saint-servais,Namur,,Y,,,"Chaussée de waterloo, 5002 Saint-servais, Namur",50.470844,4.8420275,50.324395,4.159840000000001,Provincie Henegouwen
1692.0,,Avenue des déportées,48.0,1367,Ramillies,Brabant wallon,,,,,"Avenue des déportées, 1367 Ramillies, Brabant wallon",50.6469927,4.8766841,50.797863,2.959869,Provincie Henegouwen
1693.0,,Rue des déportées,48.0,1367,Ramillies,Brabant wallon,,,,,"Rue des déportées, 1367 Ramillies, Brabant wallon",50.6469927,4.8766841,50.786137388499995,4.366995255625,Brussels Hoofdstedelijk Gewest
1694.0,,Place communale,22.0,6230,Pont-à-celles,Hainaut,,Y,,,"Place communale, 6230 Pont-à-celles, Hainaut",50.5120243,4.3619348,51.02962,5.1484,Provincie Limburg
1695.0,,Avenue de la gare,12.0,6238,Luttre,Hainaut,,Y,,,"Avenue de la gare, 6238 Luttre, Hainaut",50.5067131,4.3835704,50.885574,4.215463,Provincie Vlaams-Brabant
1696.0,,Rue célestin freinet,1.0,6230,Pont-à-celles,Hainaut,,Y,,,"Rue célestin freinet, 6230 Pont-à-celles, Hainaut",50.5102111,4.3672906,50.21925,4.97772,Provincie Namen
1697.0,,Rue notre-dame de grâce ,,6230,Pont-à-celles,Hainaut,,Y,,,"Rue notre-dame de grâce , 6230 Pont-à-celles, Hainaut",50.5097244,4.3587608,50.42568,5.57824,Provincie Luik
1698.0,,Place des résistants,10.0,6230,Pont-à-celles,Hainaut,,Y,,,"Place des résistants, 6230 Pont-à-celles, Hainaut",50.4869656,4.4071857,50.92438,5.72432,Provincie Limburg
1699.0,,Rue de crupet,45.0,5530,Maillen,Namur,,N,,,"Rue de crupet, 5530 Maillen, Namur",50.37287,4.96706,50.978831,3.081223,Provincie West-Vlaanderen
1700.0,,Rue du vivier,4.0,6500,Beaumont,Hainaut,,Y,,,"Rue du vivier, 6500 Beaumont, Hainaut",50.2397186,4.2418368,50.39062,4.62156,Provincie Namen
1701.0,,Boulevard du midi,22.0,6900,Marche-en-famenne,Luxembourg,,,,,"Boulevard du midi, 6900 Marche-en-famenne, Luxembourg",50.2260844,5.3426806,50.5236,4.09667,Provincie Henegouwen
1702.0,,Rue victor libert,36.0,6900,Marche-en-famenne,Luxembourg,,,,,"Rue victor libert, 6900 Marche-en-famenne, Luxembourg",50.2287972,5.3355476,50.69759,4.82282,Provincie Waals-Brabant
1704.0,,Bolwerklaan,17.0,1210,Brussel,Bruxelles-brussel,,,,,"Bolwerklaan, 1210 Brussel, Bruxelles-brussel",50.8552651,4.3585581,50.6796,4.1519,Provincie Waals-Brabant
1705.0,,Boulevard de régent,54.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Boulevard de régent, 1000 Bruxelles, Bruxelles-brussel",50.8390923,4.362643,50.87297077225,4.297792865725,Brussels Hoofdstedelijk Gewest
1706.0,,F. rooseveltlaan,,9000,Gent,Oost-vlaanderen,,,,,"F. rooseveltlaan, 9000 Gent, Oost-vlaanderen",51.0447687,3.731549,50.232695,5.3499300000000005,Provincie Luxemburg
1707.0,,Meistraat,4.0,2000,Antwerpen,Antwerpen,,,,,"Meistraat, 2000 Antwerpen, Antwerpen",51.2155588,4.4105948,51.241605,5.255325,Provincie Limburg
1708.0,,Van estbornstraat,13.0,2060,Antwerpen,Antwerpen,,,,,"Van estbornstraat, 2060 Antwerpen, Antwerpen",51.2269388,4.4276298,50.7405,4.66328,Provincie Waals-Brabant
1709.0,,Kouter ,,9000,Gent,Oost-vlaanderen,,,,,"Kouter , 9000 Gent, Oost-vlaanderen",51.0499226,3.7238132,51.1223625,5.36279,Provincie Limburg
1710.0,,Rue de l ecuyer,11.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue de l ecuyer, 1000 Bruxelles, Bruxelles-brussel",50.8489688,4.3544114,50.213745,4.77235,Provincie Namen
1711.0,,Rue de la loi,19.0,1040,Bruxelles,Bruxelles-brussel,,,,,"Rue de la loi, 1040 Bruxelles, Bruxelles-brussel",50.8436372,4.377997,50.97256,4.031004,Provincie Oost-Vlaanderen
1712.0,,Boulevard du jardin botanique ,,1000,Bruxelles,Bruxelles-brussel,,,,,"Boulevard du jardin botanique , 1000 Bruxelles, Bruxelles-brussel",50.8546109,4.3606333,50.462239999999994,3.961375,Provincie Henegouwen
1713.0,,Place poelaert,,1000,Bruxelles,Bruxelles-brussel,,,,,"Place poelaert, 1000 Bruxelles, Bruxelles-brussel",50.8378014,4.3531123,50.40485,5.47924,Provincie Luxemburg
1714.0,,Place rogier,,1000,Bruxelles,Bruxelles-brussel,,,,,"Place rogier, 1000 Bruxelles, Bruxelles-brussel",50.8559527,4.359475,50.5866,4.76894,Provincie Namen
1715.0,,Rue de l ommegang,16.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue de l ommegang, 1000 Bruxelles, Bruxelles-brussel",50.8526044,4.3611873,51.214208,3.382845,Provincie Oost-Vlaanderen
1716.0,,Boulevard de waterloo,,1000,Bruxelles,Bruxelles-brussel,,,,,"Boulevard de waterloo, 1000 Bruxelles, Bruxelles-brussel",50.8356258,4.3539074,50.68028,5.55954,Provincie Luik
1717.0,,Quai de la goffe,13.0,4000,Liège,Liège,,,,,"Quai de la goffe, 4000 Liège, Liège",50.6445888,5.5782081,50.74467333333333,3.23139,Provincie Henegouwen
1718.0,,Breendonkdorp,58.0,2870,Breendonk,Antwerpen,,,,,"Breendonkdorp, 2870 Breendonk, Antwerpen",51.0426416,4.3260198,50.45259,4.95585,Provincie Namen
1720.0,,Rue de nerverlée ,,5020,Suarlée,Namur,,Y,,,"Rue de nerverlée , 5020 Suarlée, Namur",50.4927457,4.8042894,50.19507333333333,5.312123333333333,Provincie Luxemburg
1721.0,,Chapelle beaussart,101.0,6032,Mont-sur-marchienne,Hainaut,,Y,,,"Chapelle beaussart, 6032 Mont-sur-marchienne, Hainaut",50.40007600000001,4.425227,50.15701,5.03096,Provincie Namen
1722.0,,Neerstraat,103.0,9400,Ninove,Oost-vlaanderen,,,,,"Neerstraat, 9400 Ninove, Oost-vlaanderen",50.8098667,3.9688987,50.87309,5.127951,Provincie Vlaams-Brabant
1725.0,,Avenue du stade,,7640,Antoing,Hainaut,,N,,,"Avenue du stade, 7640 Antoing, Hainaut",50.5678452,3.4486621,50.668155,3.619865,Provincie Henegouwen
1726.0,,De vincilaan,7.0,1930,Zaventem,Vlaams-brabant,,,,,"De vincilaan, 1930 Zaventem, Vlaams-brabant",50.87950240000001,4.4826212,50.42121,3.74528,Provincie Henegouwen
1727.0,,Da vincilaan,7.0,1930,Zaventem,Vlaams-brabant,,,,,"Da vincilaan, 1930 Zaventem, Vlaams-brabant",50.8892246,4.4591702,50.33172,5.01872,Provincie Namen
1728.0,,Eggestraat,1.0,2800,Mechelen,Antwerpen,,,,,"Eggestraat, 2800 Mechelen, Antwerpen",51.0155466,4.4649361,50.78076,4.583495,Provincie Vlaams-Brabant
1729.0,,Rue chêne,,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue chêne, 1000 Bruxelles, Bruxelles-brussel",50.8444596,4.3505843,50.56471,4.28116,Provincie Henegouwen
1730.0,,Rue du lombard,57.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue du lombard, 1000 Bruxelles, Bruxelles-brussel",50.8455446,4.3508663,50.779945,4.120089,Provincie Vlaams-Brabant
